,0
2195,cocoa
2196,powder
2197,freesia
2198,flowers
2199,oak
2200,aroma
2201,cup
2202,sweet
2203,structure
2204,brisk
2205,acidity
2206,plush
2207,satiny
2208,mouthfeel
2209,crisply
2210,nut
2211,finish
2212,undertones
2213,cocoa
2214,powder
2215,richly
2216,sweet
2217,berry
2218,blueberry
2219,pie
2220,baking
2221,chocolate
2222,lemon
2223,thyme
2224,agave
2225,syrup
2226,cedar
2227,aroma
2228,cup
2229,sweet
2230,structure
2231,gentle
2232,acidity
2233,full
2234,creamy
2235,mouthfeel
2236,richly
2237,cedar
2238,framed
2239,finish
2240,undertones
2241,crisp
2242,chocolate
2243,dried
2244,blueberry
2245,sweetly
2246,tart
2247,deeply
2248,chocolaty
2249,dark
2250,chocolate
2251,pomegranate
2252,nutmeg
2253,lemon
2254,thyme
2255,cedar
2256,aroma
2257,small
2258,cup
2259,syrupy
2260,smooth
2261,mouthfeel
2262,chocolaty
2263,finish
2264,tart
2265,pomegranate
2266,undertones
2267,three
2268,parts
2269,milk
2270,tart
2271,fruit
2272,crisp
2273,chocolate
2274,mingle
2275,sweetly
2276,savory
2277,deep
2278,black
2279,currant
2280,tomato
2281,leaf
2282,tangerine
2283,amber
2284,jasmine
2285,aroma
2286,cup
2287,bright
2288,savorly
2289,leaning
2290,structure
2291,sparkling
2292,acidity
2293,crisp
2294,lightly
2295,satiny
2296,mouthfeel
2297,rich
2298,finish
2299,centers
2300,around
2301,notes
2302,black
2303,currant
2304,tangerine
2305,delicate
2306,richly
2307,aromatic
2308,pineapple
2309,almond
2310,nougat
2311,magnolia
2312,myrrh
2313,bergamot
2314,aroma
2315,cup
2316,richly
2317,bittersweet
2318,structure
2319,high
2320,acidity
2321,smooth
2322,syrupy
2323,mouthfeel
2324,gentle
2325,crisply
2326,sweet
2327,finish
2328,notes
2329,almond
2330,myrrh
2331,delicately
2332,fruit
2333,tisane
2334,dried
2335,strawberry
2336,baking
2337,chocolate
2338,lemon
2339,verbena
2340,maple
2341,syrup
2342,cashew
2343,butter
2344,aroma
2345,cup
2346,sweetly
2347,tart
2348,structure
2349,gently
2350,bright
2351,acidity
2352,silky
2353,mouthfeel
2354,pleasing
2355,quietly
2356,berry
2357,finish
2358,elegantly
2359,sweet
2360,floral
2361,lilac
2362,almond
2363,pink
2364,peppercorn
2365,apricot
2366,nougat
2367,aroma
2368,cup
2369,balanced
2370,sweetly
2371,tart
2372,structure
2373,juicy
2374,acidity
2375,syrupy
2376,viscous
2377,mouthfeel
2378,finish
2379,consolidates
2380,notes
2381,sweet
2382,almond
2383,pink
2384,peppercorn
2385,richly
2386,floral
2387,crisply
2388,sweet
2389,honeysuckle
2390,lime
2391,zest
2392,cocoa
2393,nib
2394,marjoram
2395,cedar
2396,aroma
2397,cup
2398,brightly
2399,sweet
2400,structure
2401,juicy
2402,acidity
2403,full
2404,syrupy
2405,mouthfeel
2406,finish
2407,consolidates
2408,notes
2409,honeysuckle
2410,lime
2411,rich
2412,deeply
2413,floral
2414,white
2415,peach
2416,tea
2417,rose
2418,cocoa
2419,nib
2420,pink
2421,grapefruit
2422,zest
2423,cedar
2424,aroma
2425,cup
2426,sweetly
2427,tart
2428,high
2429,acidity
2430,satiny
2431,smooth
2432,mouthfeel
2433,cocoa
2434,nib
2435,tea
2436,rose
2437,characterize
2438,quiet
2439,confident
2440,finish
2441,crisply
2442,sweet
2443,citrusy
2444,bright
2445,orange
2446,zest
2447,baking
2448,chocolate
2449,agave
2450,syrup
2451,lily
2452,cashew
2453,aroma
2454,cup
2455,tart
2456,leaning
2457,structure
2458,brisk
2459,acidity
2460,velvety
2461,mouthfeel
2462,gently
2463,drying
2464,finish
2465,consolidates
2466,suggestions
2467,chocolate
2468,lily
2469,sweet
2470,orangey
2471,chocolate
2472,ripe
2473,mandarin
2474,orange
2475,dark
2476,chocolate
2477,hazelnut
2478,freesia
2479,flowers
2480,cedar
2481,aroma
2482,cup
2483,sweet
2484,structure
2485,tart
2486,citrusy
2487,acidity
2488,crisp
2489,satiny
2490,mouthfeel
2491,sweetly
2492,citrusy
2493,wood
2494,framed
2495,finish
2496,undertones
2497,dark
2498,chocolate
2499,high
2500,crisply
2501,sweet
2502,tart
2503,lemongrass
2504,cocoa
2505,nib
2506,tea
2507,rose
2508,magnolia
2509,sandalwood
2510,aroma
2511,cup
2512,brightly
2513,sweet
2514,structure
2515,juicy
2516,sparkling
2517,acidity
2518,plush
2519,satiny
2520,mouthfeel
2521,resonant
2522,finish
2523,leads
2524,notes
2525,lemongrass
2526,cocoa
2527,nib
2528,undertones
2529,magnolia
2530,richly
2531,spice
2532,floral
2533,driven
2534,bergamot
2535,lilac
2536,cocoa
2537,nib
2538,blackberry
2539,wild
2540,honey
2541,aroma
2542,cup
2543,complex
2544,bittersweet
2545,structure
2546,juicy
2547,balanced
2548,acidity
2549,plush
2550,creamy
2551,mouthfeel
2552,long
2553,flavor
2554,saturated
2555,finish
2556,carries
2557,nuance
2558,cup
2559,high
2560,juicy
2561,sweet
2562,mango
2563,cocoa
2564,nib
2565,magnolia
2566,lemongrass
2567,pink
2568,peppercorn
2569,aroma
2570,cup
2571,sweet
2572,tart
2573,structure
2574,bright
2575,balanced
2576,acidity
2577,syrupy
2578,smooth
2579,mouthfeel
2580,flavor
2581,laden
2582,finish
2583,long
2584,lingering
2585,centered
2586,around
2587,notes
2588,mango
2589,cocoa
2590,nib
2591,crisply
2592,sweet
2593,tart
2594,apricot
2595,cocoa
2596,nib
2597,agave
2598,syrup
2599,narcissus
2600,almond
2601,aroma
2602,cup
2603,sweetly
2604,tart
2605,structure
2606,brisk
2607,acidity
2608,plush
2609,satiny
2610,mouthfeel
2611,sweetly
2612,nut
2613,finish
2614,undertones
2615,narcissus
2616,high
2617,richly
2618,bittersweet
2619,pomelo
2620,raspberry
2621,cocoa
2622,nib
2623,limoncello
2624,hint
2625,sage
2626,aroma
2627,cup
2628,bittersweet
2629,structure
2630,juicy
2631,acidity
2632,crisp
2633,syrupy
2634,mouthfeel
2635,resonant
2636,finish
2637,leads
2638,notes
2639,pomelo
2640,sage
2641,rounding
2642,cocoa
2643,nib
2644,long
2645,richly
2646,aromatic
2647,chocolaty
2648,fruit
2649,dark
2650,chocolate
2651,dried
2652,mango
2653,honeysuckle
2654,wine
2655,barrel
2656,marjoram
2657,aroma
2658,cup
2659,richly
2660,sweet
2661,structure
2662,winey
2663,acidity
2664,plush
2665,syrupy
2666,smooth
2667,mouthfeel
2668,long
2669,lingering
2670,finish
2671,centers
2672,around
2673,notes
2674,dark
2675,chocolate
2676,spicy
2677,florals
2678,richly
2679,floral
2680,exceptionally
2681,sweet
2682,distinct
2683,narcissus
2684,cocoa
2685,nib
2686,myrrh
2687,blackberry
2688,lemon
2689,thyme
2690,aroma
2691,cup
2692,complex
2693,bittersweet
2694,structure
2695,floral
2696,acidity
2697,full
2698,syrupy
2699,smooth
2700,mouthfeel
2701,engaging
2702,satisfying
2703,finish
2704,carries
2705,aromas
2706,flavors
2707,cup
2708,elegantly
2709,fruit
2710,forward
2711,delicately
2712,juicy
2713,strawberry
2714,guava
2715,malted
2716,milk
2717,balls
2718,freesia
2719,flowers
2720,pink
2721,peppercorn
2722,marjoram
2723,aroma
2724,cup
2725,balanced
2726,sweet
2727,tart
2728,structure
2729,gently
2730,bright
2731,acidity
2732,plump
2733,satiny
2734,mouthfeel
2735,crisp
2736,sweet
2737,finish
2738,centered
2739,suggestions
2740,freesia
2741,pink
2742,peppercorn
2743,high
2744,fruit
2745,driven
2746,raspberry
2747,jam
2748,cocoa
2749,nib
2750,meyer
2751,lemon
2752,zest
2753,narcissus
2754,hint
2755,oregano
2756,aroma
2757,cup
2758,sweetly
2759,tart
2760,structure
2761,bright
2762,juicy
2763,acidity
2764,round
2765,plush
2766,mouthfeel
2767,confident
2768,finish
2769,centers
2770,around
2771,notes
2772,raspberry
2773,cocoa
2774,nib
2775,elegantly
2776,bright
2777,balanced
2778,apricot
2779,honeysuckle
2780,almond
2781,brittle
2782,dark
2783,chocolate
2784,cedar
2785,aroma
2786,cup
2787,richly
2788,sweet
2789,structure
2790,floral
2791,acidity
2792,lively
2793,silky
2794,mouthfeel
2795,long
2796,lingering
2797,complexly
2798,satiating
2799,finish
2800,richly
2801,sweet
2802,deeply
2803,savory
2804,wisteria
2805,red
2806,currant
2807,tangerine
2808,zest
2809,tamarind
2810,cedar
2811,aroma
2812,cup
2813,balanced
2814,structure
2815,vibrant
2816,acidity
2817,full
2818,syrupy
2819,smooth
2820,mouthfeel
2821,finish
2822,leads
2823,wisteria
2824,red
2825,currant
2826,sweetly
2827,spiced
2828,chocolaty
2829,dried
2830,plum
2831,maple
2832,syrup
2833,pink
2834,peppercorn
2835,dark
2836,chocolate
2837,star
2838,jasmine
2839,aroma
2840,cup
2841,sweet
2842,savory
2843,structure
2844,high
2845,acidity
2846,crisp
2847,velvety
2848,mouthfeel
2849,especially
2850,long
2851,resounding
2852,finish
2853,carries
2854,flavor
2855,notes
2856,cup
2857,elegantly
2858,fruit
2859,crisp
2860,bright
2861,strawberry
2862,guava
2863,cocoa
2864,nib
2865,lilac
2866,pistachio
2867,lemon
2868,thyme
2869,aroma
2870,cup
2871,richly
2872,sweet
2873,tart
2874,structure
2875,juicy
2876,acidity
2877,viscous
2878,satiny
2879,mouthfeel
2880,berry
2881,finish
2882,supported
2883,cocoa
2884,nib
2885,evaluated
2886,espresso
2887,crisply
2888,chocolaty
2889,sweetly
2890,nutty
2891,baking
2892,chocolate
2893,hazelnut
2894,butter
2895,black
2896,cherry
2897,cedar
2898,orange
2899,zest
2900,aroma
2901,small
2902,cup
2903,crisply
2904,satiny
2905,mouthfeel
2906,gently
2907,drying
2908,nutty
2909,finish
2910,three
2911,parts
2912,milk
2913,chocolate
2914,notes
2915,bloom
2916,commingle
2917,sweet
2918,hazelnut
2919,floral
2920,richly
2921,sweet
2922,balanced
2923,narcissus
2924,dark
2925,chocolate
2926,red
2927,plum
2928,almond
2929,brittle
2930,cedar
2931,aroma
2932,cup
2933,sweet
2934,tart
2935,structure
2936,brisk
2937,acidity
2938,full
2939,syrupy
2940,mouthfeel
2941,crisply
2942,sweet
2943,finish
2944,leads
2945,notes
2946,plum
2947,chocolate
2948,cedar
2949,undertones
2950,high
2951,richly
2952,sweet
2953,yellow
2954,plum
2955,almond
2956,cocoa
2957,nib
2958,lilac
2959,cedar
2960,aroma
2961,cup
2962,brightly
2963,sweet
2964,structure
2965,juicy
2966,acidity
2967,plush
2968,syrupy
2969,mouthfeel
2970,crisply
2971,sweet
2972,tart
2973,finish
2974,centers
2975,around
2976,notes
2977,plum
2978,almond
2979,complex
2980,deeply
2981,engaging
2982,bing
2983,cherry
2984,pomelo
2985,salted
2986,caramel
2987,lemon
2988,balm
2989,cedar
2990,aroma
2991,cup
2992,brightly
2993,sweet
2994,tart
2995,vivacious
2996,acidity
2997,plush
2998,syrupy
2999,mouthfeel
3000,resonant
3001,finish
3002,consolidates
3003,around
3004,notes
3005,cherry
3006,bittersweet
3007,citrus
3008,crisply
3009,sweet
3010,savory
3011,fresh
3012,cut
3013,oak
3014,pie
3015,cherry
3016,thyme
3017,maple
3018,syrup
3019,hop
3020,flowers
3021,aroma
3022,cup
3023,savory
3024,leaning
3025,structure
3026,bittersweet
3027,acidity
3028,full
3029,viscous
3030,mouthfeel
3031,crisp
3032,richly
3033,wood
3034,framed
3035,finish
3036,high
3037,citrusy
3038,mandarin
3039,orange
3040,cocoa
3041,nib
3042,aged
3043,grappa
3044,brown
3045,sugar
3046,sandalwood
3047,aroma
3048,cup
3049,brightly
3050,sweet
3051,tart
3052,structure
3053,vibrant
3054,acidity
3055,crisp
3056,lightly
3057,satiny
3058,mouthfeel
3059,cocoa
3060,finish
3061,notes
3062,mandarin
3063,orange
3064,brown
3065,sugar
3066,delicate
3067,multi
3068,layered
3069,narcissus
3070,bergamot
3071,cocoa
3072,nib
3073,cedar
3074,marjoram
3075,aroma
3076,cup
3077,richly
3078,sweet
3079,structure
3080,bright
3081,balanced
3082,acidity
3083,plush
3084,silky
3085,mouthfeel
3086,floral
3087,finish
3088,ballast
3089,cocoa
3090,nib
3091,complex
3092,multi
3093,layered
3094,black
3095,cherry
3096,candy
3097,cap
3098,mushroom
3099,tangerine
3100,zest
3101,sandalwood
3102,maple
3103,syrup
3104,aroma
3105,cup
3106,sweet
3107,savory
3108,structure
3109,richly
3110,bright
3111,acidity
3112,full
3113,syrupy
3114,smooth
3115,mouthfeel
3116,long
3117,finish
3118,centers
3119,around
3120,notes
3121,black
3122,cherry
3123,candy
3124,cap
3125,mushroom
3126,crisply
3127,sweet
3128,savory
3129,rich
3130,pineapple
3131,yogurt
3132,cane
3133,sugar
3134,lily
3135,raw
3136,chocolate
3137,tangerine
3138,aroma
3139,cup
3140,sweet
3141,structure
3142,brisk
3143,savory
3144,acidity
3145,crisp
3146,velvety
3147,smooth
3148,mouthfeel
3149,finish
3150,consolidates
3151,notes
3152,cane
3153,sugar
3154,lily
3155,short
3156,tangerine
3157,notes
3158,resurfacing
3159,long
3160,richly
3161,spice
3162,citrusy
3163,sweet
3164,ginger
3165,blossom
3166,dried
3167,persimmon
3168,concord
3169,grape
3170,rice
3171,candy
3172,hint
3173,fennel
3174,aroma
3175,cup
3176,brightly
3177,sweet
3178,structure
3179,juicy
3180,vibrant
3181,acidity
3182,lushly
3183,vibrant
3184,creamy
3185,mouthfeel
3186,finish
3187,quiets
3188,pretty
3189,notes
3190,ginger
3191,persimmon
3192,balanced
3193,deeply
3194,chocolaty
3195,dark
3196,chocolate
3197,orange
3198,zest
3199,plum
3200,almond
3201,marjoram
3202,aroma
3203,cup
3204,sweet
3205,structure
3206,brisk
3207,acidity
3208,full
3209,satiny
3210,mouthfeel
3211,chocolaty
3212,nut
3213,finish
3214,undertones
3215,marjoram
3216,crisply
3217,sweet
3218,fruit
3219,red
3220,grape
3221,baking
3222,chocolate
3223,meyer
3224,lemon
3225,magnolia
3226,fir
3227,aroma
3228,cup
3229,sweet
3230,structure
3231,round
3232,acidity
3233,syrupy
3234,smooth
3235,mouthfeel
3236,finish
3237,consolidates
3238,cocoa
3239,red
3240,grape
3241,fir
3242,gently
3243,fruit
3244,forward
3245,cocoa
3246,cocoa
3247,nib
3248,raspberry
3249,almond
3250,butter
3251,pink
3252,grapefruit
3253,zest
3254,cedar
3255,aroma
3256,cup
3257,delicately
3258,sweet
3259,structure
3260,balanced
3261,juicy
3262,acidity
3263,crisp
3264,satiny
3265,mouthfeel
3266,resonant
3267,finish
3268,consolidates
3269,cocoa
3270,almond
3271,citrus
3272,vibrantly
3273,floral
3274,fruit
3275,forward
3276,narcissus
3277,concord
3278,grape
3279,dark
3280,chocolate
3281,sandalwood
3282,blood
3283,orange
3284,aroma
3285,cup
3286,sweet
3287,tart
3288,structure
3289,winey
3290,acidity
3291,plush
3292,creamy
3293,mouthfeel
3294,focused
3295,finish
3296,led
3297,concord
3298,grape
3299,darl
3300,chocolate
3301,notes
3302,supported
3303,sandalwood
3304,crisp
3305,citrusy
3306,sweet
3307,baking
3308,chocolate
3309,lime
3310,zest
3311,cedar
3312,date
3313,agave
3314,syrup
3315,aroma
3316,cup
3317,sweetly
3318,tart
3319,structure
3320,brisk
3321,acidity
3322,silky
3323,mouthfeel
3324,finish
3325,consolidates
3326,notes
3327,baking
3328,chocolate
3329,lime
3330,zest
3331,fruit
3332,crisply
3333,cocoa
3334,driven
3335,tropical
3336,fruit
3337,melange
3338,cocoa
3339,powder
3340,gardenia
3341,balsa
3342,wood
3343,cashew
3344,aroma
3345,cup
3346,sweet
3347,tart
3348,structure
3349,brisk
3350,acidity
3351,lightly
3352,satiny
3353,mouthfeel
3354,sweet
3355,wood
3356,framed
3357,finish
3358,quiet
3359,fruit
3360,notes
3361,bright
3362,balanced
3363,juicy
3364,sweet
3365,red
3366,plum
3367,cocoa
3368,nib
3369,blood
3370,orange
3371,star
3372,jasmine
3373,lemon
3374,verbena
3375,aroma
3376,cup
3377,richly
3378,sweet
3379,structure
3380,vibrant
3381,acidity
3382,full
3383,syrupy
3384,mouthfeel
3385,finish
3386,long
3387,lingering
3388,flavor
3389,saturated
3390,deeply
3391,aromatic
3392,fruit
3393,centered
3394,dried
3395,black
3396,cherry
3397,cocoa
3398,nib
3399,narcissus
3400,thyme
3401,hint
3402,wine
3403,barrel
3404,aroma
3405,cup
3406,brightly
3407,sweet
3408,structure
3409,high
3410,acidity
3411,crisp
3412,syrupy
3413,mouthfeel
3414,finish
3415,leads
3416,notes
3417,cocoa
3418,nib
3419,narcissus
3420,sweetly
3421,tart
3422,richly
3423,fruit
3424,raspberry
3425,meyer
3426,lemon
3427,zest
3428,dark
3429,chocolate
3430,cedar
3431,pink
3432,peppercorn
3433,aroma
3434,cup
3435,tart
3436,leaning
3437,structure
3438,juicy
3439,acidity
3440,full
3441,satiny
3442,smooth
3443,mouthfeel
3444,finish
3445,centers
3446,around
3447,dark
3448,chocolate
3449,raspberry
3450,delicately
3451,fruit
3452,forward
3453,goji
3454,berry
3455,lime
3456,cocoa
3457,powder
3458,fresh
3459,cut
3460,fir
3461,agave
3462,syrup
3463,aroma
3464,cup
3465,sweet
3466,structure
3467,gently
3468,acidity
3469,full
3470,syrupy
3471,mouthfeel
3472,sweet
3473,aromatic
3474,wood
3475,framed
3476,finish
3477,supported
3478,notes
3479,cocoa
3480,powder
3481,lime
3482,elegant
3483,delicate
3484,rich
3485,mango
3486,cocoa
3487,nib
3488,marjoram
3489,lavender
3490,cane
3491,sugar
3492,aroma
3493,cup
3494,sweetly
3495,tart
3496,structure
3497,bright
3498,juicy
3499,acidity
3500,full
3501,syrupy
3502,mouthfeel
3503,pretty
3504,finish
3505,leads
3506,lavender
3507,cocoa
3508,nib
3509,complex
3510,high
3511,resiny
3512,malt
3513,amber
3514,pomelo
3515,baking
3516,chocolate
3517,date
3518,aroma
3519,cup
3520,brightly
3521,bittersweet
3522,structure
3523,juicy
3524,acidity
3525,plush
3526,satiny
3527,mouthfeel
3528,perfumed
3529,finish
3530,leading
3531,notes
3532,amber
3533,pomelo
3534,bright
3535,juicy
3536,citrusy
3537,star
3538,jasmine
3539,tangerine
3540,zest
3541,cocoa
3542,nib
3543,almond
3544,hint
3545,spearmint
3546,aroma
3547,cup
3548,sweet
3549,tart
3550,structure
3551,nimble
3552,acidity
3553,smooth
3554,satiny
3555,mouthfeel
3556,floral
3557,finish
3558,supported
3559,notes
3560,tangerine
3561,zest
3562,almond
3563,evaluated
3564,espresso
3565,balanced
3566,chocolaty
3567,subtly
3568,fruit
3569,dark
3570,chocolate
3571,tamarind
3572,wild
3573,honey
3574,marjoram
3575,honeysuckle
3576,aroma
3577,small
3578,cup
3579,plush
3580,syrupy
3581,mouthfeel
3582,chocolaty
3583,finish
3584,undertones
3585,tamarind
3586,wild
3587,honey
3588,cappuccino
3589,scaled
3590,milk
3591,tart
3592,tamarind
3593,notes
3594,stand
3595,chocolate
3596,undercurrents
3597,honeysuckle
3598,contribute
3599,sweet
3600,spice
3601,notes
3602,delicately
3603,sweet
3604,tart
3605,cocoa
3606,nib
3607,green
3608,plum
3609,hazelnut
3610,lavender
3611,fresh
3612,cut
3613,fir
3614,aroma
3615,cup
3616,crisply
3617,sweet
3618,structure
3619,bright
3620,citrusy
3621,acidity
3622,velvety
3623,mouthfeel
3624,gently
3625,drying
3626,finish
3627,notes
3628,hazelnut
3629,fresh
3630,cut
3631,fir
3632,delicately
3633,tropical
3634,lychee
3635,ginger
3636,blossom
3637,cocoa
3638,nib
3639,amber
3640,agave
3641,syrup
3642,aroma
3643,cup
3644,sweet
3645,lively
3646,structure
3647,juicy
3648,acidity
3649,crisp
3650,silky
3651,mouthfeel
3652,cocoa
3653,finish
3654,supported
3655,notes
3656,amber
3657,agave
3658,deeply
3659,aromatic
3660,complex
3661,dried
3662,mulberry
3663,dark
3664,chocolate
3665,almond
3666,butter
3667,lilac
3668,pink
3669,grapefruit
3670,zest
3671,aroma
3672,cup
3673,sweet
3674,tart
3675,structure
3676,bright
3677,lively
3678,acidity
3679,satiny
3680,smooth
3681,mouthfeel
3682,chocolaty
3683,floral
3684,finish
3685,undertones
3686,almond
3687,pink
3688,grapefruit
3689,zest
3690,brightly
3691,sweet
3692,tart
3693,juicy
3694,complex
3695,goji
3696,berry
3697,dark
3698,chocolate
3699,nutmeg
3700,dark
3701,caramel
3702,gardenia
3703,aroma
3704,cup
3705,sweetly
3706,tart
3707,structure
3708,winy
3709,acidity
3710,full
3711,creamy
3712,mouthfeel
3713,long
3714,lingering
3715,fruit
3716,forward
3717,finish
3718,deep
3719,chocolate
3720,undertones
3721,richly
3722,sweet
3723,savory
3724,caramel
3725,guava
3726,rose
3727,hips
3728,hop
3729,flowers
3730,pink
3731,peppercorn
3732,aroma
3733,cup
3734,balanced
3735,bittersweet
3736,structure
3737,sweetly
3738,brisk
3739,acidity
3740,plush
3741,syrupy
3742,mouthfeel
3743,spice
3744,finish
3745,consolidates
3746,notes
3747,pink
3748,peppercorn
3749,caramel
3750,high
3751,balanced
3752,richly
3753,sweet
3754,tart
3755,dried
3756,apricot
3757,star
3758,jasmine
3759,cocoa
3760,nib
3761,caramel
3762,star
3763,anise
3764,aroma
3765,cup
3766,sweetly
3767,tart
3768,structure
3769,juicy
3770,engaging
3771,acidity
3772,syrupy
3773,mouthfeel
3774,cocoa
3775,finish
3776,supported
3777,notes
3778,star
3779,jasmine
3780,apricot
3781,richly
3782,fruit
3783,forward
3784,deeply
3785,sweet
3786,savory
3787,dried
3788,mango
3789,saltwater
3790,taffy
3791,hop
3792,flowers
3793,agave
3794,syrup
3795,oak
3796,aroma
3797,cup
3798,bittersweet
3799,structure
3800,brisk
3801,acidity
3802,satiny
3803,smooth
